,open,high,low,close,volume,vwap,timestamp,transactions,otc
0,107.29,109.61,106.9,109.05,493466.0,108.8804,1550581200000,5422,
1,109.03,110.13,108.94,109.56,839822.0,109.7119,1550595600000,9876,
2,109.55,109.55,109.55,109.55,11262.0,109.55,1550610000000,17,
3,111.0,112.18,109.8301,112.15,654969.0,111.4461,1550667600000,6418,
4,112.16,112.78,110.92,111.06,914930.0,111.6737,1550682000000,10928,
5,111.06,111.06,111.06,111.06,11414.0,111.06,1550696400000,24,
6,110.64,111.9,110.37,111.835,319365.0,111.1166,1550754000000,3853,
7,111.835,112.345,111.39,111.78,1043693.0,111.8961,1550768400000,11330,
8,111.75,111.75,111.75,111.75,56604.0,111.75,1550782800000,17,
9,111.76,112.7,111.65,111.81,375110.0,112.1202,1550840400000,4475,
10,111.795,111.95,111.06,111.35,538904.0,111.4435,1550854800000,6103,
11,111.35,111.63,111.35,111.63,10968.0,111.3582,1550869200000,23,
12,111.89,112.7225,110.96,112.52,354843.0,111.904,1551099600000,3571,
13,112.485,112.57,111.42,111.53,644131.0,111.745,1551114000000,6583,
14,111.5,111.5,111.5,111.5,29867.0,111.5,1551128400000,18,
15,111.31,111.56,110.22,110.515,258795.0,110.6318,1551186000000,3218,
16,110.52,110.98,109.46,109.52,691240.0,110.0192,1551200400000,7811,
17,109.51,109.51,109.51,109.51,8056.0,109.51,1551214800000,17,
18,109.5,109.99,108.42,108.655,319801.0,109.1426,1551272400000,2974,
19,108.655,109.09,108.49,108.64,516921.0,108.743,1551286800000,6406,
20,108.64,108.64,108.64,108.64,7807.0,108.64,1551301200000,19,
21,108.63,108.64,107.61,108.07,244930.0,108.0989,1551358800000,2683,
22,108.04,108.76,107.85,108.63,648549.0,108.3733,1551373200000,6490,
23,108.64,108.64,108.64,108.64,16367.0,108.6399,1551387600000,23,
24,110.38,110.38,108.05,108.08,371597.0,109.199,1551445200000,4288,
25,108.11,108.56,107.89,108.08,495056.0,108.1773,1551459600000,6338,
26,108.06,108.06,108.06,108.06,20333.0,108.0599,1551474000000,17,
27,108.77,111.71,108.77,110.05,694262.0,110.8676,1551704400000,6811,
28,110.05,110.45,109.51,110.38,610604.0,110.165,1551718800000,8476,
29,110.4,110.68,110.4,110.4,42480.0,110.404,1551733200000,19,
30,110.44,112.18,109.65,111.735,413801.0,111.2257,1551790800000,5797,
31,111.71,111.85,110.12,110.13,845319.0,110.9451,1551805200000,8986,
32,110.13,110.13,110.13,110.13,21112.0,110.13,1551819600000,22,
33,110.21,111.9,110.21,111.13,383777.0,111.0536,1551877200000,5020,
34,111.13,112.07,111.05,111.51,528168.0,111.6775,1551891600000,7841,
35,111.5,111.5,111.5,111.5,22949.0,111.5,1551906000000,14,
36,111.32,112.34,110.42,111.79,457824.0,111.7109,1551963600000,5550,
37,111.71,112.23,111.285,112.05,677565.0,111.7482,1551978000000,9800,
38,112.05,112.05,112.05,112.05,8380.0,112.05,1551992400000,13,
39,111.69,111.69,109.73,109.96,455172.0,110.4483,1552050000000,5928,
40,109.96,111.43,109.3686,111.3,1127156.0,110.5201,1552064400000,13491,
41,111.3,111.3,111.3,111.3,19363.0,111.3,1552078800000,27,
42,111.46,113.43,111.09,112.9,362099.0,112.7697,1552309200000,4378,
43,112.92,114.895,112.92,114.6,791031.0,114.1023,1552323600000,9241,
44,115.0,115.0,115.0,115.0,100.0,115.0,1552338000000,1,
45,114.85,114.96,112.98,113.16,383789.0,113.495,1552395600000,4706,
46,113.17,113.55,113.11,113.34,421544.0,113.3513,1552410000000,5505,
47,113.32,115.235,113.28,114.7,449451.0,114.6321,1552482000000,3538,
48,114.71,115.05,114.25,114.48,297582.0,114.6085,1552496400000,4512,
49,114.84,115.22,114.09,114.94,259913.0,114.5779,1552568400000,3847,
50,114.9,115.01,114.48,114.94,326313.0,114.803,1552582800000,4667,
51,114.92,115.95,114.6,115.04,626920.0,114.9752,1552654800000,4460,
52,115.03,115.11,113.83,114.5,499679.0,114.2792,1552669200000,5528,
53,114.78,116.22,114.62,115.55,399890.0,115.4127,1552914000000,4984,
54,115.58,116.15,115.5482,116.06,351623.0,115.8769,1552928400000,5179,
55,115.02,115.02,115.02,115.02,200.0,115.02,1552986000000,1,
56,116.11,116.92,115.45,116.14,560704.0,116.0173,1553000400000,6125,
57,116.16,116.39,114.97,115.14,627722.0,115.4795,1553014800000,7439,
58,115.14,115.14,115.14,115.14,100.0,115.14,1553029200000,1,
59,115.2,115.26,111.27,112.5369,1350587.0,112.5632,1553086800000,12605,
60,112.52,114.16,112.17,112.96,805900.0,113.1209,1553101200000,8825,
61,113.91,116.04,112.92,115.46,635206.0,114.7515,1553173200000,6132,
62,115.4,116.9,115.4,116.51,546113.0,116.3655,1553187600000,6452,
63,116.51,116.51,116.51,116.51,2031.0,116.51,1553202000000,1,
64,116.02,116.02,111.37,112.06,1119999.0,112.7496,1553259600000,10075,
65,112.03,113.46,111.39,112.46,730877.0,112.3301,1553274000000,8965,
66,112.64,114.71,112.58,113.12,535551.0,113.4379,1553518800000,6560,
67,113.05,113.1,112.18,112.59,673082.0,112.5158,1553533200000,8682,
68,113.39,114.07,112.69,112.72,265921.0,113.2582,1553605200000,3111,
69,112.78,113.78,112.645,113.74,295344.0,113.2945,1553619600000,3465,
70,113.52,114.81,113.4,113.78,492688.0,114.1705,1553691600000,5839,
