,date,open,high,low,close,volume,frac,fracHigh,fracLow,index
220,2020-01-02,74.06,75.15,73.7975,75.0875,135647456.0,0.013873886038347332,0.014717796381312495,0.0035444234404537244,221
221,2020-01-03,74.2875,75.145,74.125,74.3575,146535512.0,0.0009422850412250701,0.011542991755005913,0.0021874474171293197,222
222,2020-01-06,73.4475,74.99,73.1875,74.95,118518576.0,0.020456788862793118,0.021001395554647737,0.0035399434970557896,223
223,2020-01-07,74.96,75.225,74.37,74.5975,111510620.0,-0.004835912486659514,0.0035352187833511284,0.007870864461045748,224
224,2020-01-08,74.29,76.11,74.289,75.7975,132363784.0,0.020292098532776862,0.024498586620002597,1.346076187918663e-05,225
225,2020-01-09,76.8088,77.6075,76.55,77.4075,170486168.0,0.007794679776275554,0.010398548083032108,0.0033694055889430365,226
226,2020-01-10,77.65,78.1675,77.0625,77.5825,140869088.0,-0.0008692852543465507,0.006664520283322579,0.007566001287830079,227
227,2020-01-13,77.91,79.2675,77.7875,79.24,122086888.0,0.017070979335130257,0.01742395071236044,0.0015723270440251866,228
228,2020-01-14,79.175,79.3925,78.0425,78.17,162613828.0,-0.012693400694663662,0.0027470792548152973,0.014303757499210524,229
229,2020-01-15,77.9625,78.875,77.3875,77.835,121923528.0,-0.0016354016354017883,0.011704345037678298,0.007375340708674078,230
230,2020-01-16,78.3975,78.925,78.0225,78.81,107069016.0,0.005261647373959738,0.006728530884275691,0.004783315794508754,231
231,2020-01-17,79.0675,79.685,78.75,79.6825,137816468.0,0.007778164226768383,0.007809782780535705,0.00401555632845348,232
232,2020-01-21,79.2975,79.755,79.0,79.1425,110643256.0,-0.0019546643967338333,0.005769412654875576,0.0037516945679245805,233
233,2020-01-22,79.645,79.9975,79.3275,79.425,101832460.0,-0.0027622575177349345,0.004425889886370849,0.0039864398267310626,234
234,2020-01-23,79.48,79.89,78.9125,79.8075,104471972.0,0.00412053346753901,0.005158530447911381,0.0071401610468043485,235
235,2020-01-24,80.0625,80.8325,79.3797,79.5775,146537520.0,-0.006057767369242772,0.009617486338797764,0.008528337236533961,236
236,2020-01-27,77.515,77.9425,76.22,77.2375,161908020.0,-0.0035799522673031466,0.0055150616009803895,0.016706443914081166,237
237,2020-01-28,78.15,79.6,78.0475,79.4225,162233944.0,0.016282789507357565,0.018554062699935873,0.001311580294305902,238
238,2020-01-29,81.1125,81.9625,80.345,81.085,216599620.0,-0.00033903529049164323,0.01047927261519505,0.009462166743720121,239
239,2020-01-30,80.1359,81.0225,79.6875,80.9675,126551232.0,0.01037737144026578,0.01106370553023036,0.005595494653457521,240
240,2020-01-31,80.2325,80.67,77.0725,77.3775,199588384.0,-0.03558408375658248,0.0054529025021032625,0.039385535786620095,241
241,2020-02-03,76.075,78.3725,75.555,77.165,173985604.0,0.014327965823200834,0.030200460072297066,0.006835359842260874,242
242,2020-02-04,78.8275,79.91,78.4086,79.7125,136616536.0,0.011227046398782217,0.01373251720528998,0.005314135295423471,243
243,2020-02-05,80.88,81.19,79.7375,80.3625,118746872.0,-0.006398367952522234,0.003832838773491621,0.014125865479723027,244
244,2020-02-06,80.6425,81.305,80.0662,81.3025,105392140.0,0.008184270080912628,0.008215271103946537,0.007146355829742423,245
245,2020-02-07,80.5925,80.85,79.5,80.0075,117684048.0,-0.007258739957192145,0.0031950863914135086,0.013555851971337298,246
246,2020-02-10,78.545,80.3875,78.4625,80.3875,109346860.0,0.02345789038131009,0.02345789038131009,0.0010503533006556245,247
247,2020-02-11,80.9,80.975,79.6775,79.9025,94323120.0,-0.012330037082818322,0.0009270704573546184,0.015111248454882703,248
248,2020-02-12,80.3675,81.805,80.3675,81.8,113730292.0,0.01782436930351187,0.01788658350701465,0.0,249
249,2020-02-13,81.0475,81.555,80.8375,81.2175,94451512.0,0.002097535395909827,0.0062617600789661295,0.0025910731361238008,250
250,2020-02-14,81.185,81.495,80.7125,81.2375,80113788.0,0.0006466711831002634,0.0038184393668781458,0.005820040647902896,251
251,2020-02-18,78.84,79.9375,78.6525,79.75,152762180.0,0.011542364282090265,0.01392059868087261,0.002378234398782344,252
252,2020-02-19,80.0,81.1425,80.0,80.905,93983964.0,0.011312500000000014,0.014281249999999978,0.0,253
253,2020-02-20,80.6575,81.1625,79.5525,80.075,100565956.0,-0.007221895050057292,0.006261042060564677,0.0136999039147011,254
254,2020-02-21,79.655,80.1125,77.625,78.2625,129705660.0,-0.0174816395706484,0.005743518925365589,0.025484903646977603,255
255,2020-02-24,74.315,76.045,72.3075,74.545,222149312.0,0.0030949337280495727,0.02327928412837252,0.027013388952432122,256
256,2020-02-25,75.2375,75.6325,71.5325,72.02,230623456.0,-0.04276457883369332,0.005250041535138674,0.049244060475161965,257
257,2020-02-26,71.6325,74.47,71.625,73.1625,198153724.0,0.021359019997905997,0.03961190800265251,0.00010470107842101252,258
258,2020-02-27,70.275,71.5,68.24,68.38,318605524.0,-0.02696549270722177,0.01743151903237274,0.02895766631092153,259
259,2020-02-28,64.315,69.6025,64.0925,68.34,426884920.0,0.06258260125942636,0.08221254761719675,0.0034595351006763055,260
260,2020-03-02,70.57,75.36,69.43,74.7025,341329356.0,0.058558877710075216,0.06787586793254934,0.016154173161399835,261
261,2020-03-03,75.9175,76.0,71.45,72.33,319474208.0,-0.04725524417953707,0.0010867059637105544,0.05884677445911682,262
262,2020-03-04,74.11,75.85,73.2825,75.685,219178272.0,0.021252192686547062,0.023478612872756644,0.011165834570233445,263
263,2020-03-05,73.88,74.8875,72.8525,73.23,187572876.0,-0.008798050893340438,0.013636978884677957,0.013907688142934343,264
264,2020-03-06,70.5,72.705,70.3075,72.2575,226176984.0,0.0249290780141843,0.03127659574468083,0.0027304964539006447,265
265,2020-03-09,65.9375,69.5225,65.75,66.5425,286744832.0,0.009175355450237028,0.0543696682464454,0.002843601895734597,266
266,2020-03-10,69.285,71.61,67.3425,71.335,285290080.0,0.029587933896225695,0.033557046979865814,0.028036371508984564,267
267,2020-03-11,69.3475,70.305,67.965,68.8575,256379880.0,-0.007065863946068639,0.013807274955838498,0.019935830419265197,268
268,2020-03-12,63.985,67.5,62.0,62.0575,418474068.0,-0.0301242478705947,0.054934750332109095,0.03102289599124794,269
269,2020-03-13,66.2225,69.98,63.2375,69.4925,368732128.0,0.049378987504247206,0.056740533806485825,0.04507531428139982,270
270,2020-03-16,60.4875,64.77,60.0,60.5525,322423460.0,0.0010746021905353145,0.07079975201487909,0.008059516429014212,271
271,2020-03-17,61.8775,64.4025,59.6,63.215,323855860.0,0.021615288271181057,0.04080643206335107,0.03680659367298285,272
272,2020-03-18,59.9425,62.5,59.28,61.6675,300233624.0,0.02877757851274128,0.042665888142803476,0.01105225841431374,273
273,2020-03-19,61.8463,63.21,60.6525,61.195,271857020.0,-0.010530945262691528,0.022049823514098683,0.019302690702596534,274
274,2020-03-20,61.795,62.9575,57.0,57.31,401693384.0,-0.07257868759608381,0.018812201634436466,0.07759527469860024,275
275,2020-03-23,57.02,57.1249,53.1525,56.0925,336752832.0,-0.016266222378112975,0.0018397053665379437,0.06782707821816905,276
276,2020-03-24,59.09,61.9225,58.575,61.72,287531092.0,0.04450837705195457,0.047935352851582264,0.008715518700287707,277
277,2020-03-25,62.6875,64.5625,61.075,61.38,303602040.0,-0.02085742771684941,0.02991026919242273,0.025722831505483504,278
278,2020-03-26,61.63,64.67,61.59,64.61,252560596.0,0.04835307480123311,0.049326626642868715,0.0006490345610903642,279
279,2020-03-27,63.1875,63.9675,61.7625,61.935,204216612.0,-0.01982195845697326,0.01234421364985165,0.022551928783382743,280
280,2020-03-30,62.685,63.88,62.35,63.7025,167976440.0,0.016231953417883038,0.019063571827390928,0.005344181223578222,281
281,2020-03-31,63.9,65.6225,63.0,63.5725,197002004.0,-0.005125195618153374,0.02695618153364638,0.014084507042253499,282
282,2020-04-01,61.625,62.18,59.7825,60.2275,176046552.0,-0.022677484787018268,0.009006085192697764,0.029898580121703874,283
283,2020-04-02,60.085,61.2875,59.225,61.2325,165933972.0,0.019097944578513788,0.020013314471165857,0.014313056503287,284
284,2020-04-03,60.7,61.425,59.7435,60.3525,129880068.0,-0.005724876441515711,0.011943986820428241,0.015757825370675542,285
285,2020-04-06,62.725,65.7775,62.345,65.6175,201820284.0,0.046113989637305786,0.04866480669589481,0.006058190514149104,286
286,2020-04-07,67.7,67.925,64.75,64.8575,202887324.0,-0.04198670605613,0.0033234859675036086,0.04357459379615957,287
287,2020-04-08,65.685,66.8425,65.3075,66.5175,168895284.0,0.012674126512902428,0.01762198371013167,0.005747126436781574,288
288,2020-04-09,67.175,67.5175,66.175,66.9975,162116492.0,-0.0026423520655004824,0.005098622999627855,0.0148864905098623,289
289,2020-04-13,67.0775,68.425,66.4575,68.3125,131022924.0,0.018411538891580627,0.020088703365509993,0.00924303976743326,290
290,2020-04-14,70.0,72.0625,69.5125,71.7625,194994688.0,0.02517857142857147,0.029464285714285714,0.006964285714285674,291
291,2020-04-15,70.6,71.5825,70.1575,71.1075,131154564.0,0.007188385269121919,0.013916430594900876,0.006267705382436197,292
292,2020-04-16,71.845,72.0494,70.5875,71.6725,157125160.0,-0.0024010021574222204,0.002845013570881854,0.017502957756280788,293
293,2020-04-17,71.1725,71.7363,69.215,70.7,215249912.0,-0.006638800098352546,0.007921598932171843,0.02750360040746069,294
294,2020-04-20,69.4875,70.42,69.2125,69.2325,130015000.0,-0.0036697247706421366,0.01341967979852498,0.003957546321280684,295
295,2020-04-21,69.07,69.3125,66.3575,67.0925,180991572.0,-0.028630374981902306,0.003510930939626565,0.039271753293759835,296
296,2020-04-22,68.4025,69.475,68.05,69.025,117055368.0,0.009100544570739406,0.015679251489346017,0.005153320419575399,297
297,2020-04-23,68.9675,70.4375,68.7175,68.7575,124801712.0,-0.003044912458766926,0.021314387211367657,0.003624895784246203,298
298,2020-04-24,69.3,70.7525,69.25,70.7425,126508732.0,0.020815295815295957,0.02095959595959597,0.0007215007215006805,299
299,2020-04-27,70.45,71.135,69.9875,70.7925,117087572.0,0.004861603974449981,0.009723207948899961,0.0065649396735274045,300
300,2020-04-28,71.27,71.4575,69.55,69.645,112004748.0,-0.02280061737056265,0.002630840465834152,0.024133576539918603,301
301,2020-04-29,71.1825,72.4175,70.9725,71.9325,137280816.0,0.01053629754504267,0.01734976995750359,0.00295016331261206,302
302,2020-04-30,72.49,73.6325,72.0875,73.45,183063872.0,0.013243205959442792,0.015760794592357543,0.005552489998620351,303
303,2020-05-01,71.5625,74.75,71.4625,72.2675,240616692.0,0.009851528384279452,0.0445414847161572,0.001397379912663676,304
304,2020-05-04,72.2925,73.4225,71.5793,73.29,133446864.0,0.013798111837327555,0.015630943735518835,0.009865477055019545,305
305,2020-05-05,73.765,75.25,73.615,74.39,147751180.0,0.008472852979055107,0.020131498678234928,0.0020334847149733027,306
306,2020-05-06,75.115,75.81,74.7175,75.1575,142333256.0,0.0005657991080344003,0.009252479531385308,0.0052918857751446955,307
307,2020-05-07,75.805,76.2925,75.4925,75.935,115215056.0,0.0017149264560384597,0.006430974210144411,0.0041224193654772106,308
308,2020-05-08,76.41,77.5875,76.0725,77.5325,134047940.0,0.014690485538542106,0.01541028661170016,0.004416961130741938,309
309,2020-05-11,77.025,79.2625,76.81,78.7525,145945400.0,0.022427783187276753,0.02904901006166825,0.0027913015254787846,310
310,2020-05-12,79.4575,79.922,77.7275,77.8525,162100936.0,-0.020199477708208662,0.005845892458232402,0.021772645754019316,311
311,2020-05-13,78.0375,78.9875,75.8025,76.9125,200622556.0,-0.014416146083613648,0.012173634470607117,0.02864007688611244,312
312,2020-05-14,76.1275,77.4475,75.3825,77.385,158600728.0,0.016518340941184297,0.017339332041640766,0.009786213917441194,313
313,2020-05-15,75.0875,76.975,75.0525,76.9275,165283688.0,0.02450474446479093,0.02513733977026787,0.0004661228566673654,314
314,2020-05-18,78.2925,79.125,77.581,78.74,135369872.0,0.005715745441772723,0.01063320241402428,0.009087715937031017,315
315,2020-05-19,78.7575,79.63,78.2525,78.285,101729540.0,-0.005999428625845115,0.011078310002222041,0.0064120877376757195,316
316,2020-05-20,79.17,79.88,79.05,79.8075,111504860.0,0.008052292535051192,0.008968043450801993,0.0015157256536567456,317
317,2020-05-21,79.665,80.2225,78.9675,79.2125,102688844.0,-0.005680035147178818,0.006998054352601397,0.008755413293165192,318
318,2020-05-22,78.9425,79.8075,78.8375,79.7225,81803016.0,0.009880609304240444,0.010957342369446232,0.0013300820217245434,319
319,2020-05-26,80.875,81.06,79.125,79.1825,125519176.0,-0.02092735703245744,0.002287480680061852,0.021638330757341576,320
320,2020-05-27,79.035,79.6775,78.2725,79.5275,112941436.0,0.006231416461061641,0.008129309799455916,0.009647624470171479,321
321,2020-05-28,79.1925,80.86,78.9075,79.5625,133795408.0,0.004672159611074339,0.02105628689585509,0.0035988256463679843,322
322,2020-05-29,79.8125,80.2875,79.1175,79.485,153598128.0,-0.0041033672670321136,0.0059514487079090905,0.008707909162098583,323
323,2020-06-01,79.4375,80.5875,79.3025,80.4625,81000752.0,0.012903225806451684,0.014476789929189686,0.001699449252557106,324
324,2020-06-02,80.1863,80.86,79.7325,80.835,87642632.0,0.008089910620642066,0.008401684577041173,0.00565932085655531,325
325,2020-06-03,81.165,81.55,80.575,81.28,104490584.0,0.0014168668761164896,0.004743423889607477,0.007269143103554529,326
326,2020-06-04,81.0975,81.405,80.195,80.58,87560364.0,-0.006381207805419382,0.0037917321742347737,0.0111285797959247,327
327,2020-06-05,80.8375,82.9375,80.8075,82.875,137248048.0,0.025204886346064565,0.02597804236894998,0.0003711148909850148,328
328,2020-06-08,82.5625,83.4,81.83,83.365,95650900.0,0.009719909159727418,0.010143830431491363,0.008872066616199869,329
329,2020-06-09,83.035,86.4025,83.0025,85.9975,147712228.0,0.03567772626001091,0.04055518757150608,0.0003914012163545356,330
330,2020-06-10,86.975,88.6925,86.5225,88.21,166646980.0,0.014199482609945382,0.01974705375107791,0.00520264443805692,331
331,2020-06-11,87.3275,87.765,83.87,83.975,201659684.0,-0.038389968795625735,0.005009876613895966,0.03959233918296065,332
332,2020-06-12,86.18,86.95,83.5558,84.7,200145124.0,-0.017173358087723415,0.008934787653747922,0.03045022046878628,333
333,2020-06-15,83.3125,86.42,83.145,85.7475,138808720.0,0.029227306826706705,0.03729932483120782,0.002010502625656462,334
334,2020-06-16,87.865,88.3,86.18,88.02,165428728.0,0.0017640698799294503,0.004950776759801995,0.01917714675923278,335
335,2020-06-17,88.7875,88.85,87.7725,87.8975,114388504.0,-0.010023933549204568,0.0007039279177812192,0.011431789384767008,336
336,2020-06-18,87.8525,88.3625,87.305,87.9325,96820384.0,0.0009106172277396578,0.005805184826840339,0.00623203665234341,337
337,2020-06-19,88.6588,89.14,86.2875,87.43,264475808.0,-0.013859876289776002,0.0054275492111330315,0.026746357947547282,338
338,2020-06-22,87.835,89.865,87.7875,89.7175,135445064.0,0.021432230887459526,0.023111515910514045,0.0005407867023396076,339
339,2020-06-23,91.0,93.095,90.5675,91.6325,212155476.0,0.006950549450549376,0.023021978021978008,0.004752747252747303,340
340,2020-06-24,91.25,92.1975,89.63,90.015,192623396.0,-0.01353424657534246,0.010383561643835672,0.017753424657534298,341
341,2020-06-25,90.175,91.25,89.3925,91.21,137522512.0,0.011477682284446872,0.011921264208483537,0.008677571388965888,342
342,2020-06-26,91.1025,91.33,88.255,88.4075,205256844.0,-0.029582064158502865,0.0024971872341592385,0.031256002853928384,343
343,2020-06-29,88.3125,90.5434,87.82,90.445,130646076.0,0.024147204529370057,0.02526142958244875,0.005576786978060941,344
344,2020-06-30,90.02,91.495,90.0,91.2,140217996.0,0.013108198178182703,0.01638524772272838,0.00022217285047762742,345
345,2020-07-01,91.28,91.84,90.9775,91.0275,110737236.0,-0.002766213847502166,0.006134969325153399,0.0033139789658194006,346
346,2020-07-02,91.9625,92.6175,90.91,91.0275,114041468.0,-0.01016718771238279,0.007122468397444622,0.011444882424901553,347
347,2020-07-06,92.5,93.945,92.4675,93.4625,118655652.0,0.010405405405405467,0.015621621621621548,0.00035135135135133905,348
348,2020-07-07,93.8525,94.655,93.0575,93.1725,112419852.0,-0.007245411683226411,0.008550651287925147,0.008470738659066106,349
349,2020-07-08,94.18,95.375,94.09,95.3425,117091880.0,0.012343385007432515,0.012688468889360725,0.0009556169038012678,350
350,2020-07-09,96.2625,96.3175,94.6725,95.6825,125632928.0,-0.006025191533567052,0.0005713543695623178,0.01651733541098562,351
351,2020-07-10,95.335,95.98,94.7052,95.92,90257320.0,0.006136256359154644,0.006765615985734623,0.006606178213667476,352
352,2020-07-13,97.265,99.955,95.2575,95.4775,191649140.0,-0.01837762812933732,0.027656402611422378,0.020639490052948208,353
353,2020-07-14,94.84,97.255,93.8775,97.0575,170984564.0,0.023381484605651634,0.02546393926613235,0.010148671446647044,354
354,2020-07-15,98.99,99.2475,96.49,97.725,153175132.0,-0.012779068592787157,0.0026012728558440995,0.02525507627033034,355
355,2020-07-16,96.5625,97.405,95.905,96.5225,110572372.0,-0.000414239482200712,0.008724919093851145,0.006809061488673127,356
356,2020-07-17,96.9875,97.1475,95.84,96.3275,92164500.0,-0.006805000644412905,0.0016496971259182534,0.011831421574945161,357
357,2020-07-20,96.4163,98.5,96.0625,98.3575,90317908.0,0.02013352514045856,0.02161149100307721,0.0036695040153999557,358
358,2020-07-21,99.1725,99.25,96.7425,97.0,103644436.0,-0.021906274420832383,0.000781466636416351,0.024502760341828557,359
359,2020-07-22,96.6925,97.975,96.6025,97.2725,88994732.0,0.005998396980117365,0.013263696770690581,0.000930785738293965,360
360,2020-07-23,96.9984,97.0775,92.0098,92.845,197003632.0,-0.04281926299815259,0.0008154773686988325,0.0514297143045659,361
361,2020-07-24,90.9875,92.97,89.145,92.615,185433708.0,0.017887072400054927,0.021788707240005516,0.020250034345377126,362
362,2020-07-27,93.71,94.905,93.48,94.81,121199392.0,0.01173834169245554,0.01275210756589486,0.002454380535695121,363
363,2020-07-28,94.3675,94.5497,93.2475,93.2525,103581500.0,-0.011815508517233253,0.0019307494635334684,0.01186849286035981,364
364,2020-07-29,93.75,95.23,93.7125,95.04,90329256.0,0.013760000000000067,0.01578666666666671,0.00039999999999993936,365
365,2020-07-30,94.1875,96.2975,93.7675,96.19,158116020.0,0.021260783012607806,0.022402123424021227,0.004459190444591922,366
366,2020-07-31,102.8838,106.415,100.825,106.26,374295468.0,0.03281566194094709,0.034322215936814275,0.02001092494639575,367
367,2020-08-03,108.2,111.6364,107.8925,108.9375,308150416.0,0.006816081330868735,0.031759704251386245,0.002841959334565661,368
368,2020-08-04,109.1325,110.79,108.3875,109.665,172688068.0,0.0048793897326645415,0.015187959590406279,0.006826564039126661,369
369,2020-08-05,109.3775,110.3925,108.8975,110.0625,121991952.0,0.006262713995108704,0.009279787890562507,0.004388471120660136,370
370,2020-08-06,110.405,114.4125,109.7975,113.9025,202411900.0,0.03167881889407185,0.03629817490149896,0.005502468185317709,371
371,2020-08-07,113.205,113.675,110.2925,111.1125,198019812.0,-0.01848416589373262,0.004151760081268485,0.02572766220573291,372
372,2020-08-10,112.6,113.775,110.0,112.7275,212402024.0,0.0011323268206040137,0.010435168738898859,0.023090586145648264,373
373,2020-08-11,111.9688,112.4825,109.1067,109.375,187902376.0,-0.023165381784925814,0.004587885196590479,0.02556158501296788,374
374,2020-08-12,110.4975,113.275,110.2975,113.01,165942820.0,0.022738070997081406,0.02513631530125119,0.0018099957012602352,375
375,2020-08-13,114.43,116.0425,113.9275,115.01,210082064.0,0.005068600891374625,0.014091584374726882,0.004391330944682442,376
376,2020-08-14,114.8288,115.0,113.045,114.9075,165423808.0,0.0006853681306431641,0.0014909151711068906,0.015534430386801912,377
377,2020-08-17,116.0625,116.0875,113.9625,114.6075,119561044.0,-0.01253634894991921,0.00021540118470656487,0.018093699515347287,378
378,2020-08-18,114.3525,116.0,114.0075,115.5625,105633540.0,0.010581316543145045,0.014407205789116929,0.0030169869482522295,379
379,2020-08-19,115.9833,117.1625,115.61,115.7075,145538008.0,-0.0023779285466097606,0.010166980936048503,0.0032185668109115744,380
380,2020-08-20,115.75,118.392,115.7334,118.275,126871188.0,0.02181425485961128,0.02282505399568031,0.00014341252699781286,381
381,2020-08-21,119.2625,124.868,119.25,124.37,337454640.0,0.042825699612199994,0.04700136254061413,0.00010481081647628417,382
382,2020-08-24,128.6975,128.785,123.9363,125.8575,345905768.0,-0.022067250723595947,0.0006798888867305556,0.03699527962858632,383
383,2020-08-25,124.6975,125.1793,123.0525,124.825,211234408.0,0.0010224743880189878,0.0038637502756670556,0.013191924457186473,384
384,2020-08-26,126.1791,126.9925,125.0825,126.5225,162473268.0,0.0027215283672176165,0.006446392469117322,0.008690821221581144,385
385,2020-08-27,127.1425,127.485,123.8325,125.01,155516384.0,-0.01677251902392979,0.002693827791651109,0.026033780993766853,386
386,2020-08-28,126.0125,126.4425,124.5775,124.8075,187529916.0,-0.00956254339847236,0.0034123598849319916,0.011387759150877906,387
387,2020-08-31,127.58,131.0,126.0,129.04,225631664.0,0.011443799968647075,0.02680670951559807,0.012384386267440024,388
388,2020-09-01,132.76,134.8,130.53,134.18,152050116.0,0.010695992768906417,0.01536607411871061,0.016797228080747136,389
389,2020-09-02,137.59,137.98,127.0,131.4,200117202.0,-0.04498873464641324,0.0028345083218256147,0.0769678028926521,390
390,2020-09-03,126.91,128.84,120.5,120.88,257589206.0,-0.047513986289496504,0.015207627452525466,0.05050823418170355,391
391,2020-09-04,120.07,123.7,110.89,120.96,332549990.0,0.007412342800033319,0.03023236445406854,0.0764554010160739,392
392,2020-09-08,113.95,118.99,112.68,112.82,231349531.0,-0.009916630100921541,0.0442299254058797,0.011145239139973638,393
393,2020-09-09,117.26,119.14,115.26,117.32,176833475.0,0.000511683438512605,0.016032747740064773,0.017056114617090227,394
394,2020-09-10,120.36,120.5,112.5,113.49,182274291.0,-0.057078763708873416,0.0011631771352608887,0.06530408773678963,395
395,2020-09-11,114.57,115.23,110.0,112.0,180846525.0,-0.02243170114340572,0.005760670332547882,0.039888277908702044,396
396,2020-09-14,114.72,115.93,112.8,115.355,140112337.0,0.005535216178521663,0.01054741980474205,0.016736401673640183,397
397,2020-09-15,118.33,118.829,113.61,115.54,183786539.0,-0.023578128961379126,0.004217020197752009,0.03988844756190314,398
398,2020-09-16,115.23,116.0,112.04,112.13,154719375.0,-0.026902716306517475,0.006682287598715577,0.027683762908964658,399
399,2020-09-17,109.72,112.2,108.71,110.34,177056468.0,0.005650747356908536,0.022602989427634015,0.009205249726576787,400
400,2020-09-18,110.4,110.88,106.09,106.84,287076882.0,-0.03224637681159422,0.004347826086956429,0.03903985507246378,401
401,2020-09-21,104.54,110.19,103.1,110.08,195547704.0,0.05299406925578718,0.054046298067725186,0.013774631719915935,402
402,2020-09-22,112.68,112.86,109.16,111.81,183053939.0,-0.00772097976570824,0.0015974440894568032,0.031238906638267748,403
403,2020-09-23,111.62,112.11,106.77,107.12,150718671.0,-0.0403153556710267,0.004389894284178417,0.04345099444543996,404
404,2020-09-24,105.17,110.25,105.0,108.22,167743149.0,0.02900066558904628,0.04830274793191973,0.0016164305410288266,405
405,2020-09-25,108.43,112.44,107.67,112.28,149981441.0,0.03550677856681725,0.03698238494881482,0.007009130314488657,406
406,2020-09-28,115.01,115.32,112.78,114.96,137668917.0,-0.00043474480479968147,0.0026954177897573085,0.01938961829406142,407
407,2020-09-29,114.55,115.31,113.57,114.09,100060326.0,-0.004015713662156209,0.006634657354866915,0.008555216062854684,408
408,2020-09-30,113.79,117.26,113.62,115.81,142675133.0,0.017751999296950486,0.030494771069514006,0.0014939801388522867,409
409,2020-10-01,117.64,117.72,115.83,116.79,115886840.0,-0.007225433526011512,0.0006800408024481324,0.015385923155389343,410
410,2020-10-02,112.89,115.37,112.22,113.02,144707196.0,0.0011515634688634552,0.02196828771370364,0.005934980954911876,411
411,2020-10-05,113.91,116.65,113.55,116.5,105793839.0,0.022737248705118108,0.024054077780704144,0.0031603897814063684,412
412,2020-10-06,115.7,116.12,112.25,113.16,161498212.0,-0.021953327571305154,0.0036300777873811726,0.029818496110630966,413
413,2020-10-07,114.62,115.55,114.13,115.08,96848985.0,0.004013261210957893,0.0081137672308497,0.004274995637759633,414
414,2020-10-08,116.25,116.4,114.5901,114.97,83477028.0,-0.011010752688172053,0.0012903225806452103,0.014278709677419297,415
415,2020-10-09,115.28,117.0,114.92,116.97,100506865.0,0.01465995836224842,0.014920194309507277,0.0031228313671061714,416
416,2020-10-12,120.06,125.18,119.2845,124.4,239983770.0,0.03614859237048145,0.04264534399466937,0.006459270364817658,417
417,2020-10-13,125.27,125.39,119.65,121.1,262330451.0,-0.03328809770894869,0.0009579308693223002,0.044863095713259284,418
418,2020-10-14,121.0,123.03,119.62,121.19,151057198.0,0.0015702479338842788,0.01677685950413224,0.011404958677685912,419
419,2020-10-15,118.72,121.2,118.15,120.71,112382719.0,0.016762129380053864,0.02088948787061998,0.004801212938005333,420
420,2020-10-16,121.28,121.548,118.81,119.02,115328808.0,-0.018634564643799513,0.0022097625329815357,0.020366094986807377,421
421,2020-10-19,119.96,120.419,115.66,115.98,120639037.0,-0.03317772590863613,0.0038262754251417405,0.03584528176058684,422
422,2020-10-20,116.2,118.98,115.63,117.51,124423228.0,0.01127366609294322,0.023924268502581766,0.004905335628227258,423
423,2020-10-21,116.67,118.705,116.45,116.87,89945980.0,0.0017142367360932788,0.017442358789748834,0.0018856604097025702,424
424,2020-10-22,117.45,118.04,114.59,115.75,101987951.0,-0.014474244359301855,0.005023414218816547,0.02435078756917837,425
425,2020-10-23,116.39,116.55,114.28,115.04,82304645.0,-0.011598934616375928,0.0013746885471260125,0.01812870521522467,426
426,2020-10-26,114.01,116.55,112.88,115.05,111849857.0,0.00912200684150506,0.022278747478291307,0.00991141127971239,427
427,2020-10-27,115.49,117.28,114.5399,116.6,92168772.0,0.009611221750800931,0.01549917741795832,0.008226686293185488,428
428,2020-10-28,115.05,115.43,111.1,111.2,143937823.0,-0.033463711429813074,0.003302911777488133,0.03433289873967842,429
429,2020-10-29,112.37,116.93,112.2,115.32,146124673.0,0.026252558512058276,0.040580226038978394,0.0015128593040847353,430
430,2020-10-30,111.06,111.99,107.72,108.86,190547476.0,-0.019809112191608164,0.008373851971907011,0.030073833963623297,431
431,2020-11-02,109.11,110.68,107.32,108.77,122712099.0,-0.0031161213454312473,0.014389148565667743,0.016405462377417343,432
432,2020-11-03,109.66,111.49,108.73,110.44,107414082.0,0.007112894400875444,0.01668794455590004,0.008480758708736026,433
433,2020-11-04,114.14,115.59,112.35,114.95,138217782.0,0.007096548098826023,0.012703697213947809,0.015682495181356285,434
434,2020-11-05,117.95,119.62,116.8686,119.03,126261074.0,0.00915642221280202,0.014158541754980939,0.009168291649003834,435
435,2020-11-06,118.32,119.2,116.13,118.69,113892922.0,0.0031271129141312083,0.007437457741717459,0.018509127789046634,436
436,2020-11-09,120.5,121.99,116.05,116.32,154497315.0,-0.034688796680497985,0.012365145228215725,0.036929460580912885,437
437,2020-11-10,115.55,117.59,114.13,115.97,135838990.0,0.0036347901341410795,0.017654694937256653,0.012289052358286472,438
438,2020-11-11,117.19,119.63,116.44,119.49,112294954.0,0.019626247973376545,0.020820889154364686,0.006399863469579316,439
439,2020-11-12,119.62,120.53,118.57,119.21,103350674.0,-0.0034275204815249188,0.007607423507774591,0.008777796355124656,440
440,2020-11-13,119.44,119.6717,117.87,119.26,81688586.0,-0.001507032819825792,0.0019398861352980874,0.013144675150703226,441
441,2020-11-16,118.92,120.99,118.146,120.3,91179618.0,0.011604439959636692,0.01740665993945504,0.006508577194752782,442
442,2020-11-17,119.55,120.6741,118.96,119.39,74270973.0,-0.0013383521539104691,0.009402760351317428,0.004935173567544989,443
