,date,open,high,low,close,volume
0,2019-02-19 00:00:00,2668.0,2699.38,2606.17,2622.7,43201
1,2019-02-20 00:00:00,2600.0,2642.86,2575.01,2590.3,36915
2,2019-02-21 00:00:00,2570.0,2653.87,2562.02,2643.85,23604
3,2019-02-22 00:00:00,2667.88,2706.85,2652.5754,2680.0,18418
4,2019-02-25 00:00:00,2681.0,2701.962,2630.0,2647.74,15497
5,2019-02-26 00:00:00,2634.65,2677.0,2606.96,2632.97,39435
6,2019-02-27 00:00:00,2626.02,2665.0,2595.35,2643.1,23645
7,2019-02-28 00:00:00,2639.4,2656.1,2601.73,2620.0,26069
8,2019-03-01 00:00:00,2623.92,2640.0,2586.54,2601.0,25813
9,2019-03-04 00:00:00,2603.0,2661.68,2602.2,2660.66,27123
10,2019-03-05 00:00:00,2649.0,2669.84,2612.1,2639.25,22608
11,2019-03-06 00:00:00,2639.63,2713.0,2639.63,2692.35,27091
12,2019-03-07 00:00:00,2684.0,2822.0,2684.0,2751.72,41306
13,2019-03-08 00:00:00,2732.83,2768.39,2699.29,2710.0,15373
14,2019-03-11 00:00:00,2711.73,2758.99,2711.0,2738.93,19787
15,2019-03-12 00:00:00,2742.0,2773.61,2726.0,2769.46,18046
16,2019-03-13 00:00:00,2775.0,2800.0,2735.5,2739.0,18417
17,2019-03-14 00:00:00,2738.0,2758.7921,2721.48,2722.77,20006
18,2019-03-15 00:00:00,2727.02,2790.69,2716.78,2724.21,28109
19,2019-03-18 00:00:00,2757.9,2779.74,2729.96,2760.06,14496
20,2019-03-19 00:00:00,2770.53,2774.49,2721.11,2732.32,25784
21,2019-03-20 00:00:00,2723.41,2764.98,2687.68,2741.74,25990
22,2019-03-21 00:00:00,2741.26,2813.425,2741.26,2760.73,20339
23,2019-03-22 00:00:00,2743.5,2815.0,2739.1044,2780.91,19135
24,2019-03-25 00:00:00,2779.9,2845.94,2770.0,2832.78,14126
25,2019-03-26 00:00:00,2831.8,2846.05,2787.1818,2826.21,21609
26,2019-03-27 00:00:00,2859.2,2893.75,2840.57,2860.24,38324
27,2019-03-28 00:00:00,2875.53,2876.69,2778.57,2807.32,21251
