,open,high,low,close,volume,vwap,timestamp,transactions,otc
0,55.5403,56.0591,55.5,55.9893,7710160.0,55.9011,1550581200000,8240,
1,55.9925,56.0945,55.732,55.9405,9821040.0,55.9108,1550595600000,12772,
2,55.928,55.928,55.85,55.85,815300.0,55.9272,1550610000000,27,
3,55.93,55.93,55.93,55.93,4000.0,55.94,1550653200000,5,
4,55.95,56.156,55.8535,56.1433,6686020.0,56.0258,1550667600000,7695,
5,56.154,56.1705,55.264,55.7215,11477940.0,55.7282,1550682000000,14676,
6,55.69,55.69,55.65,55.66,872020.0,55.6896,1550696400000,29,
7,55.5775,55.597,54.6685,55.0588,11804240.0,54.96,1550754000000,14557,
8,55.0646,55.2825,54.626,54.856,10214200.0,54.9149,1550768400000,15472,
9,54.8485,54.888,54.825,54.825,2686580.0,54.8486,1550782800000,77,
10,55.099,55.116,55.099,55.116,14320.0,55.1142,1550826000000,13,
11,55.245,55.525,54.78,55.4903,7863220.0,55.205,1550840400000,10197,
12,55.4895,55.562,55.0275,55.5425,9856660.0,55.3283,1550854800000,13483,
13,55.5185,55.5185,55.3615,55.3615,692940.0,55.4688,1550869200000,174,
14,55.7515,55.79,55.7515,55.79,4880.0,55.7693,1551085200000,6,
15,55.75,55.927,55.45,55.7035,12207480.0,55.7292,1551099600000,12780,
16,55.686,55.798,55.3635,55.4485,12648740.0,55.5553,1551114000000,14729,
17,55.452,55.5,55.435,55.435,337900.0,55.4694,1551128400000,31,
18,55.2915,55.2915,55.25,55.25,10000.0,55.2583,1551171600000,6,
19,55.3,55.614,54.996,55.4338,9121820.0,55.3362,1551186000000,10720,
20,55.446,55.9755,55.267,55.7315,12242820.0,55.6632,1551200400000,16232,
21,55.7565,55.7565,55.6375,55.64,4006140.0,55.7563,1551214800000,47,
22,55.6,55.7565,55.05,55.562,8156580.0,55.3932,1551272400000,9910,
23,55.5835,55.899,55.5555,55.8125,9099540.0,55.7288,1551286800000,10755,
24,55.8025,55.8435,55.8025,55.8435,208500.0,55.8039,1551301200000,30,
25,55.5,56.3,55.5,56.275,12021940.0,56.0154,1551358800000,12564,
26,56.275,56.3825,55.8685,56.0325,10347840.0,56.1054,1551373200000,13038,
27,55.996,56.0,55.828,55.9955,2103280.0,55.9946,1551387600000,215,
28,56.4738,56.744,56.2375,56.4785,10018720.0,56.5283,1551445200000,12124,
29,56.489,57.1485,56.4695,57.07,15570480.0,56.9264,1551459600000,21853,
30,57.0495,57.099,57.0495,57.099,583680.0,57.0507,1551474000000,227,
31,57.221,57.914,56.6364,56.6975,11642240.0,57.4039,1551704400000,14914,
32,56.663,57.4195,56.5345,57.4135,13650780.0,56.9974,1551718800000,17554,
33,57.39,57.39,57.25,57.25,198540.0,57.3837,1551733200000,41,
34,57.4835,57.941,57.3098,57.7044,10438140.0,57.7466,1551790800000,14347,
35,57.7102,58.4805,57.579,58.081,15962580.0,58.07,1551805200000,23025,
36,58.1015,58.113,57.9918,58.0485,269360.0,58.0738,1551819600000,142,
37,58.135,58.3783,57.807,58.037,9486780.0,58.0888,1551877200000,11001,
38,57.993,58.122,57.7745,57.898,8688200.0,57.9462,1551891600000,11827,
39,57.893,57.893,57.8105,57.8105,343160.0,57.8923,1551906000000,24,
40,57.65,57.8395,57.65,57.8,16780.0,57.7353,1551949200000,15,
41,57.71,57.9945,57.0005,57.3085,9906020.0,57.3335,1551963600000,12059,
42,57.276,57.454,56.7455,57.1765,10332440.0,57.102,1551978000000,14826,
43,57.165,57.165,57.135,57.135,749480.0,57.1648,1551992400000,38,
44,56.775,56.8,56.775,56.795,10040.0,56.7814,1552035600000,11,
45,56.8,57.354,56.165,57.029,11921300.0,56.8585,1552050000000,14562,
46,57.0225,57.166,56.603,57.137,8658720.0,56.918,1552064400000,12925,
47,57.116,57.195,57.116,57.173,1800020.0,57.1173,1552078800000,57,
48,57.34,57.382,57.2,57.3025,55140.0,57.3021,1552294800000,36,
49,57.25,58.3426,57.2,58.2006,12267500.0,57.9111,1552309200000,15062,
50,58.2125,58.8525,58.0925,58.8045,16073640.0,58.5183,1552323600000,19939,
51,58.788,58.788,58.788,58.788,141520.0,58.788,1552338000000,10,
52,58.877,58.8945,58.5875,58.8945,60060.0,58.7336,1552381200000,67,
53,58.865,60.0,58.7716,59.8053,21243080.0,59.6697,1552395600000,25462,
54,59.8136,59.89,59.5255,59.705,16925760.0,59.7294,1552410000000,18540,
55,59.6375,59.6375,59.6015,59.6015,10540.0,59.6103,1552424400000,3,
56,59.5205,59.5205,59.5205,59.5205,2000.0,59.5205,1552453200000,1,
57,59.6405,60.0,59.6,59.9005,166960.0,59.9687,1552467600000,371,
58,59.9925,60.0323,59.722,59.8705,17073860.0,59.8979,1552482000000,17812,
59,59.8695,60.0465,59.597,59.825,9562480.0,59.866,1552496400000,12643,
60,59.7745,59.899,59.7745,59.8495,13900.0,59.8271,1552510800000,6,
61,59.666,59.666,59.624,59.624,6760.0,59.6444,1552554000000,13,
62,59.739,59.894,59.426,59.5505,9859020.0,59.6231,1552568400000,12688,
63,59.546,59.616,59.2,59.2,10510220.0,59.3959,1552582800000,14704,
64,59.1755,59.325,59.1755,59.325,32320.0,59.3116,1552597200000,10,
65,59.5,59.7895,59.5,59.6824,53680.0,59.6652,1552640400000,38,
66,59.5325,59.775,59.22,59.6545,19774740.0,59.5356,1552654800000,14814,
67,59.6671,59.8285,59.1305,59.224,19340640.0,59.3437,1552669200000,21219,
68,59.22,59.22,59.22,59.22,10700.0,59.2198,1552683600000,6,
69,59.45,59.45,59.252,59.2575,29840.0,59.2951,1552899600000,84,
70,59.25,59.5,58.8711,59.055,11823780.0,59.169,1552914000000,14471,
71,59.0507,59.361,58.9968,59.213,8955840.0,59.1897,1552928400000,9674,
72,59.2135,59.2475,59.2135,59.2475,14320.0,59.2355,1552942800000,9,
73,59.45,59.455,59.45,59.455,11200.0,59.4534,1552986000000,29,
74,59.455,59.7501,59.2935,59.55,8989440.0,59.4903,1553000400000,11158,
75,59.558,60.0,59.4808,59.9275,14165020.0,59.7822,1553014800000,13256,
76,59.905,59.905,59.85,59.85,22600.0,59.8798,1553029200000,16,
77,60.073,60.073,59.75,59.7995,124780.0,59.8561,1553072400000,103,
78,59.8995,60.5598,59.8085,60.406,15439100.0,60.2685,1553086800000,17384,
79,60.377,61.357,60.303,60.991,21384560.0,61.034,1553101200000,22242,
80,61.087,61.087,60.918,60.918,5000.0,60.9913,1553115600000,5,
81,60.8,60.898,60.8,60.898,13000.0,60.8565,1553158800000,42,
82,60.925,61.394,60.6575,61.116,9256720.0,61.1061,1553173200000,12734,
83,61.105,61.6015,61.0815,61.5775,9486620.0,61.4233,1553187600000,12494,
84,61.577,61.577,61.577,61.577,125700.0,61.577,1553202000000,1,
85,61.297,61.2975,61.297,61.2975,6120.0,61.2951,1553245200000,25,
86,61.2612,61.5,60.3195,60.6204,15003940.0,60.8375,1553259600000,18121,
87,60.6285,60.715,60.1413,60.273,15421140.0,60.3736,1553274000000,18119,
88,60.245,60.245,60.175,60.1755,20960.0,60.1891,1553288400000,11,
89,59.8,59.9,59.8,59.9,4080.0,59.849,1553490000000,3,
90,59.828,59.9835,59.828,59.9835,15340.0,59.8563,1553504400000,14,
91,59.8465,60.3199,59.5145,59.715,13338980.0,59.9282,1553518800000,16051,
92,59.7323,59.85,59.352,59.65,12115460.0,59.6455,1553533200000,13053,
93,59.7505,59.81,59.7505,59.8,7000.0,59.7887,1553547600000,5,
94,60.037,60.037,60.037,60.037,2000.0,60.037,1553576400000,1,
95,60.15,60.197,60.15,60.15,32140.0,60.1716,1553590800000,35,
96,60.1795,60.1845,59.3545,59.4799,17335020.0,59.7199,1553605200000,19054,
97,59.4836,59.675,58.836,59.25,18906080.0,59.0975,1553619600000,20780,
98,59.2675,59.2675,59.2585,59.2585,22120.0,59.2616,1553634000000,18,
99,59.225,59.39,59.225,59.39,26500.0,59.2617,1553677200000,7,
100,59.275,59.378,57.9685,58.2225,15232660.0,58.5624,1553691600000,19205,
101,58.239,58.765,58.1641,58.651,10425120.0,58.5433,1553706000000,13790,
102,58.55,58.55,58.55,58.55,3560.0,58.55,1553720400000,1,
103,58.651,58.651,57.9716,58.362,10965940.0,58.2812,1553778000000,12816,
104,58.3543,58.509,58.2675,58.425,6800740.0,58.4153,1553792400000,8212,
105,58.48,58.48,58.48,58.48,2000.0,58.48,1553806800000,1,
106,58.85,58.9,58.8,58.85,33460.0,58.8415,1553850000000,23,
107,58.795,58.9495,58.144,58.6105,9893100.0,58.5188,1553864400000,12885,
108,58.6395,58.784,58.3845,58.7475,10071520.0,58.5832,1553878800000,11638,
109,58.7475,58.7475,58.7,58.7475,34660.0,58.6796,1553893200000,4,
110,59.213,59.213,58.6655,58.6655,24100.0,59.0366,1554109200000,14,
111,59.15,59.7353,59.0475,59.7235,11914480.0,59.4378,1554123600000,16113,
112,59.7475,59.833,59.5973,59.75,9806720.0,59.7227,1554138000000,13130,
113,59.669,59.7095,59.669,59.7095,8000.0,59.6893,1554152400000,2,
114,59.65,59.65,59.65,59.65,2000.0,59.65,1554195600000,1,
115,59.655,59.8365,59.2855,59.742,7632140.0,59.6184,1554210000000,10136,
116,59.735,60.0675,59.735,59.955,6145000.0,59.9631,1554224400000,7385,
117,60.4125,60.4175,60.4125,60.4175,9960.0,60.4137,1554282000000,7,
118,60.4356,60.815,60.025,60.5925,9324220.0,60.4799,1554296400000,12355,
119,60.579,60.6183,60.1265,60.3,8299460.0,60.3046,1554310800000,10794,
120,60.3075,60.3075,60.3025,60.3025,31460.0,60.2984,1554325200000,7,
121,60.136,60.25,60.136,60.25,16420.0,60.2109,1554368400000,8,
122,60.297,60.7415,60.2065,60.4985,8708940.0,60.5297,1554382800000,11688,
123,60.5245,60.7935,60.4985,60.7935,7267480.0,60.6679,1554397200000,9275,
124,60.65,60.7305,60.65,60.6825,15320.0,60.7082,1554411600000,21,
125,60.7665,60.7665,60.7665,60.7665,10000.0,60.7665,1554440400000,6,
126,60.8,60.9985,60.7065,60.9,101540.0,60.8432,1554454800000,102,
127,60.9,60.9,60.358,60.4245,8489600.0,60.5738,1554469200000,10205,
128,60.4375,60.5403,60.2515,60.3575,6731260.0,60.3957,1554483600000,9977,
129,60.35,60.3975,60.35,60.3975,11040.0,60.3745,1554498000000,4,
130,60.387,60.387,60.387,60.387,4200.0,60.4242,1554699600000,7,
131,60.275,60.275,60.155,60.2,19520.0,60.2042,1554714000000,22,
132,60.1555,60.4345,59.993,60.1525,7719100.0,60.2051,1554728400000,10908,
133,60.159,60.3305,60.05,60.14,7299320.0,60.1909,1554742800000,9085,
134,59.974,59.974,59.974,59.974,2280.0,59.974,1554800400000,2,
135,59.975,60.1145,59.654,59.79,7564640.0,59.8712,1554814800000,10828,
136,59.7735,59.9055,59.732,59.8625,6432260.0,59.8116,1554829200000,9152,
137,59.8615,59.8615,59.8615,59.8615,3000.0,59.8592,1554843600000,2,
138,60.0,60.1805,59.8892,59.966,6260840.0,60.0314,1554901200000,8870,
139,59.9688,60.1893,59.8218,60.108,6148920.0,60.0468,1554915600000,7890,
140,60.108,60.125,60.108,60.125,5260.0,60.1145,1554973200000,2,
141,60.2398,60.398,60.0065,60.2965,5352360.0,60.2202,1554987600000,8045,
