,date,open,high,low,close,volume,frac,fracHigh,fracLow,month
0,2019-02-19 00:00:00,103.4,104.17,102.655,104.01,834893.0,0.005899419729206957,0.007446808510638259,0.007205029013539695,2
1,2019-02-20 00:00:00,104.02,107.5,103.52,106.94,1952436.0,0.028071524706787174,0.0334551047875409,0.004806767929244376,2
2,2019-02-21 00:00:00,106.59,107.08,105.76,106.77,739529.0,0.0016887137630170993,0.004597054132657799,0.007786846796134706,2
3,2019-02-22 00:00:00,102.2,102.48,99.54,101.42,1732753.0,-0.0076320939334638075,0.002739726027397271,0.02602739726027394,2
4,2019-02-25 00:00:00,102.03,102.1715,100.3805,101.06,1307925.0,-0.009507007742820728,0.0013868470057825494,0.016166813682250352,2
5,2019-02-26 00:00:00,107.21,109.3,104.71,106.09,2792670.0,-0.010446786680346893,0.019494450144576098,0.02331872026863166,2
6,2019-02-27 00:00:00,107.72,107.745,105.74,107.57,2055454.0,-0.0013924990716673382,0.00023208317861126703,0.018380987746008208,2
7,2019-02-28 00:00:00,107.77,107.85,105.63,105.91,1573662.0,-0.017258977451981065,0.0007423216108378797,0.019857103089913713,2
8,2019-03-01 00:00:00,106.21,106.91,105.36,105.42,1301388.0,-0.00743809434139904,0.006590716505037218,0.008003012898973679,3
9,2019-03-04 00:00:00,104.36,105.53,101.24,102.54,2549048.0,-0.017439632042928258,0.011211192027596796,0.02989651207359146,3
10,2019-03-05 00:00:00,102.38,102.58,101.535,102.08,4625485.0,-0.0029302598163703573,0.001953506544246951,0.00825356514944324,3
11,2019-03-06 00:00:00,102.09,103.49,101.05,103.41,2269418.0,0.01292976785189532,0.013713390145949569,0.010187089822705516,3
12,2019-03-07 00:00:00,103.4,103.84,102.37,102.63,1068093.0,-0.007446808510638396,0.004255319148936148,0.009961315280464227,3
13,2019-03-08 00:00:00,102.83,102.84,101.9,102.49,798602.0,-0.0033064280851891805,9.724788485855408e-05,0.00904405329184083,3
14,2019-03-11 00:00:00,102.28,103.15,101.88,103.13,903307.0,0.008310520140789932,0.008506061791161562,0.003910833007430638,3
15,2019-03-12 00:00:00,103.24,103.5,102.59,102.8,708550.0,-0.0042619139868267895,0.00251840371948862,0.006296009298721344,3
16,2019-03-13 00:00:00,103.11,103.47,102.55,103.26,784581.0,0.0014547570555717747,0.0034914169333721216,0.005431093007467775,3
17,2019-03-14 00:00:00,103.38,103.97,102.67,103.85,947149.0,0.004546333913716376,0.005707100019346135,0.006867866124975757,3
18,2019-03-15 00:00:00,103.7,105.61,103.28,105.58,2424619.0,0.018129218900674978,0.01841851494696236,0.00405014464802316,3
19,2019-03-18 00:00:00,105.67,107.15,105.62,107.02,1482505.0,0.012775622220119185,0.014005867322797426,0.0004731711933377227,3
