,date,open,high,low,close,volume
0,2019-02-19 00:00:00,42.17,43.1,41.83,42.99,8824412.0
1,2019-02-20 00:00:00,42.94,43.29,42.41,43.29,5647479.0
2,2019-02-21 00:00:00,43.21,43.55,42.75,43.01,5419422.0
3,2019-02-22 00:00:00,43.13,43.33,42.7352,42.87,4929570.0
4,2019-02-25 00:00:00,43.19,44.375,43.06,43.83,11727186.0
5,2019-02-26 00:00:00,43.63,44.74,43.61,43.86,7704676.0
6,2019-02-27 00:00:00,43.85,43.89,43.17,43.47,4748311.0
7,2019-02-28 00:00:00,43.69,43.76,43.095,43.2,4908398.0
8,2019-03-01 00:00:00,43.48,43.66,43.05,43.23,5349591.0
9,2019-03-04 00:00:00,43.42,43.95,42.65,43.51,9514646.0
10,2019-03-05 00:00:00,43.48,43.49,42.63,43.17,4589009.0
11,2019-03-06 00:00:00,43.08,43.33,42.36,42.5,5266687.0
12,2019-03-07 00:00:00,42.15,42.43,41.57,41.81,5966971.0
13,2019-03-08 00:00:00,41.3,42.225,41.105,42.2,4196043.0
14,2019-03-11 00:00:00,42.46,43.08,42.33,42.82,3057107.0
15,2019-03-12 00:00:00,42.84,43.4299,42.82,43.05,3611752.0
16,2019-03-13 00:00:00,43.31,44.145,43.18,43.79,5940450.0
17,2019-03-14 00:00:00,43.48,43.98,43.37,43.75,4759711.0
18,2019-03-15 00:00:00,43.59,44.13,43.59,44.04,7436052.0
19,2019-03-18 00:00:00,44.27,44.68,44.19,44.28,4745248.0
20,2019-03-19 00:00:00,44.55,45.0,43.77,43.86,5090459.0
21,2019-03-20 00:00:00,43.67,44.01,42.83,42.96,4823985.0
22,2019-03-21 00:00:00,42.56,43.87,42.51,43.43,4711129.0
23,2019-03-22 00:00:00,43.0,43.13,42.185,42.62,5410957.0
24,2019-03-25 00:00:00,42.67,42.91,42.17,42.45,3915245.0
25,2019-03-26 00:00:00,42.78,43.2771,42.65,43.05,2958595.0
26,2019-03-27 00:00:00,43.08,43.46,42.98,43.14,3075660.0
27,2019-03-28 00:00:00,43.26,43.5,42.41,43.1,2978772.0
28,2019-03-29 00:00:00,43.45,43.57,42.85,43.06,4309312.0
29,2019-04-01 00:00:00,43.52,44.275,43.46,43.99,3715483.0
30,2019-04-02 00:00:00,43.96,44.33,43.34,43.55,3424062.0
31,2019-04-03 00:00:00,43.94,44.17,43.685,43.87,3490550.0
32,2019-04-04 00:00:00,43.89,44.71,43.82,44.6,3753510.0
33,2019-04-05 00:00:00,44.7,45.3,44.66,45.05,4064050.0
34,2019-04-08 00:00:00,44.97,45.15,44.62,44.87,2147219.0
35,2019-04-09 00:00:00,44.59,44.73,44.1016,44.63,3397113.0
36,2019-04-10 00:00:00,44.57,45.01,44.23,44.88,1904507.0
37,2019-04-11 00:00:00,45.39,45.82,45.08,45.71,4330367.0
38,2019-04-12 00:00:00,46.0,46.95,45.97,46.19,4937390.0
39,2019-04-15 00:00:00,46.17,46.295,45.72,45.8,3766236.0
40,2019-04-16 00:00:00,46.05,46.89,46.04,46.74,4709861.0
41,2019-04-17 00:00:00,46.75,46.8,45.62,45.97,3650761.0
42,2019-04-18 00:00:00,45.9,46.44,45.8074,46.04,3729430.0
43,2019-04-22 00:00:00,45.99,46.295,45.715,46.0,2631078.0
44,2019-04-23 00:00:00,45.8,46.06,45.56,45.98,5036585.0
45,2019-04-24 00:00:00,45.74,46.2,45.63,45.74,4050788.0
46,2019-04-25 00:00:00,45.48,45.68,44.92,45.19,6002456.0
47,2019-04-26 00:00:00,45.2,46.09,44.94,46.05,3070748.0
48,2019-04-29 00:00:00,46.15,47.12,46.08,46.99,4449480.0
49,2019-04-30 00:00:00,47.0,47.6,46.85,47.57,5439871.0
50,2019-05-01 00:00:00,47.5,47.8,46.85,46.87,4274196.0
51,2019-05-02 00:00:00,47.02,47.45,46.49,46.8,4753729.0
52,2019-05-03 00:00:00,46.9,47.37,46.74,47.11,6361498.0
53,2019-05-06 00:00:00,46.29,47.11,46.15,47.11,6001716.0
54,2019-05-07 00:00:00,50.74,51.306,50.0,50.3,29285911.0
55,2019-05-08 00:00:00,50.04,51.98,49.83,49.96,11038156.0
56,2019-05-09 00:00:00,49.69,50.92,49.38,50.83,6083578.0
57,2019-05-10 00:00:00,50.48,51.67,50.1,51.64,5779744.0
58,2019-05-13 00:00:00,50.98,51.28,50.07,50.72,5895419.0
59,2019-05-14 00:00:00,50.73,51.87,50.73,51.48,6844075.0
60,2019-05-15 00:00:00,51.08,52.175,50.81,51.85,6164359.0
61,2019-05-16 00:00:00,51.96,52.97,51.96,52.23,5450516.0
62,2019-05-17 00:00:00,51.67,52.69,51.56,52.37,4924663.0
63,2019-05-20 00:00:00,52.43,53.02,52.16,52.43,5713625.0
64,2019-05-21 00:00:00,52.78,52.82,52.09,52.5,4628790.0
