,open,high,low,close,volume,vwap,timestamp,transactions,otc
0,142.34,142.65,141.1,141.75,120156.0,141.8272,1550581200000,1871,
1,141.74,142.385,141.51,141.63,224688.0,141.8535,1550595600000,3567,
2,141.63,141.63,141.63,141.63,57528.0,141.63,1550610000000,14,
3,142.21,142.23,140.79,140.95,66338.0,141.3201,1550667600000,950,
4,140.93,141.57,140.56,141.09,262128.0,141.1182,1550682000000,3625,
5,141.1,141.1,141.1,141.1,2715.0,141.0998,1550696400000,13,
6,141.29,142.42,140.18,142.41,173100.0,141.2394,1550754000000,2673,
7,142.41,142.725,141.48,141.82,286291.0,141.9819,1550768400000,4767,
8,141.8,141.8,141.8,141.8,2880.0,141.7996,1550782800000,16,
9,142.04,142.83,141.7,142.68,116399.0,142.3783,1550840400000,1534,
10,142.67,142.865,142.08,142.29,209230.0,142.3194,1550854800000,3387,
11,142.3,142.3,142.3,142.3,7025.0,142.2999,1550869200000,26,
12,142.92,143.75,142.0,142.49,88999.0,142.9417,1551099600000,1303,
13,142.41,142.98,142.11,142.36,213613.0,142.4873,1551114000000,3027,
14,142.33,142.33,142.33,142.33,2438.0,142.33,1551128400000,13,
15,141.99,143.35,141.755,143.14,90090.0,142.4784,1551186000000,1543,
16,143.14,143.35,142.58,143.15,201058.0,143.1156,1551200400000,3986,
17,143.12,143.12,143.12,143.12,2797.0,143.12,1551214800000,14,
18,142.4,143.23,142.28,143.08,97093.0,142.8048,1551272400000,1541,
19,143.15,144.0,143.03,143.83,234615.0,143.5213,1551286800000,3674,
20,143.86,143.86,143.86,143.86,4556.0,143.8598,1551301200000,20,
21,143.57,143.62,142.53,142.92,128879.0,143.1486,1551358800000,1778,
22,142.87,143.18,142.21,142.31,216944.0,142.5776,1551373200000,3555,
23,142.3,142.3,142.3,142.3,10873.0,142.2998,1551387600000,19,
24,143.23,144.0,142.46,143.355,121750.0,143.4561,1551445200000,1696,
25,143.42,145.08,143.41,144.95,229914.0,144.5487,1551459600000,3844,
26,144.94,144.94,144.94,144.94,37669.0,144.94,1551474000000,17,
27,145.4,145.84,142.86,142.86,104691.0,144.8037,1551704400000,1725,
