,date,open,high,low,close,volume,frac,fracHigh,fracLow,month
0,2019-02-19 09:00:00,97.47,97.47,96.47,96.53,76721.0,-0.009643993023494385,0.0,0.010259567046270648,2
1,2019-02-19 10:00:00,96.54,96.92,96.44,96.72,108941.0,0.001864512119328699,0.003936192251916257,0.0010358400662938525,2
2,2019-02-19 11:00:00,96.75,97.38,96.71,97.38,123530.0,0.006511627906976698,0.006511627906976698,0.00041343669250652455,2
3,2019-02-19 12:00:00,97.34,97.35,97.11,97.24,87871.0,-0.0010273268954182097,0.00010273268954171877,0.0023628518594617214,2
4,2019-02-19 13:00:00,97.25,97.25,96.55,97.01,224233.0,-0.0024678663239074026,0.0,0.007197943444730106,2
5,2019-02-19 14:00:00,97.01,97.41,96.98,97.33,158286.0,0.0032986290073187628,0.004123286259148453,0.00030924646943615233,2
6,2019-02-19 15:00:00,97.34,97.58,97.3175,97.4,313083.0,0.0006163961372508966,0.00246558454900344,0.00023114855146915921,2
7,2019-02-19 16:00:00,97.4,97.4,97.4,97.4,34433.0,0.0,0.0,0.0,2
8,2019-02-20 09:00:00,97.03,97.3,96.58,96.75,106994.0,-0.0028857054519220975,0.0027826445429248274,0.00463774090487481,2
9,2019-02-20 10:00:00,96.73,97.02,96.65,96.85,176803.0,0.0012405665253798237,0.002998035769668066,0.0008270443502532646,2
10,2019-02-20 11:00:00,96.87,96.97,96.66,96.93,172769.0,0.000619386807061033,0.0010323113451016239,0.0021678538247136155,2
11,2019-02-20 12:00:00,96.94,97.02,96.79,96.93,114042.0,-0.0001031565917061162,0.0008252527336496627,0.0015473488755930625,2
12,2019-02-20 13:00:00,96.92,97.37,96.92,97.31,66192.0,0.004023937267849779,0.00464300453982669,0.0,2
13,2019-02-20 14:00:00,97.31,97.72,96.98,97.68,105400.0,0.0038022813688213396,0.004213338814099236,0.0033912239235432975,2
14,2019-02-20 15:00:00,97.684,98.18,97.57,98.18,281439.0,0.0050775971499939536,0.0050775971499939536,0.0011670283772163745,2
15,2019-02-20 16:00:00,98.18,98.18,98.18,98.18,105444.0,0.0,0.0,0.0,2
16,2019-02-21 09:00:00,98.23,98.36,97.72,98.0,63659.0,-0.0023414435508500864,0.0013234246156978056,0.00519189656927624,2
17,2019-02-21 10:00:00,98.01,98.23,97.29,97.37,149637.0,-0.006529945923885323,0.0022446689113355665,0.00734618916437097,2
18,2019-02-21 11:00:00,97.36,97.58,97.11,97.46,134296.0,0.0010271158586687994,0.0022596548890714756,0.0025677896466721447,2
19,2019-02-21 12:00:00,97.46,97.56,97.3,97.42,109100.0,-0.0004104247896572137,0.0010260619741433259,0.0016416991586291462,2
20,2019-02-21 13:00:00,97.44,97.48,97.12,97.2,87366.0,-0.0024630541871920658,0.00041050903119875054,0.003284072249589421,2
21,2019-02-21 14:00:00,97.2,97.2,96.68,96.85,110553.0,-0.0036008230452675774,0.0,0.005349794238683086,2
22,2019-02-21 15:00:00,96.87,97.2,96.745,97.11,309147.0,0.0024775472282439854,0.003406627438835535,0.0012903891813771033,2
23,2019-02-21 16:00:00,97.1,97.1,97.1,97.1,18281.0,0.0,0.0,0.0,2
24,2019-02-22 09:00:00,97.24,98.07,97.19,97.98,88378.0,0.007610037021801822,0.008535582064993812,0.0005141916906622497,2
25,2019-02-22 10:00:00,97.92,98.0,97.49,97.74,120744.0,-0.0018382352941177166,0.0008169934640522702,0.004391339869281115,2
26,2019-02-22 11:00:00,97.735,98.05,97.65,97.75,104252.0,0.0001534762367626804,0.003223000972016143,0.0008696986749884253,2
27,2019-02-22 12:00:00,97.74,97.84,97.47,97.67,118864.0,-0.0007161857990586575,0.0010231225700839833,0.002762430939226479,2
28,2019-02-22 13:00:00,97.67,97.81,97.505,97.79,83114.0,0.0012286270093171347,0.0014333981775366087,0.0016893621378110601,2
29,2019-02-22 14:00:00,97.79,98.0,97.53,97.63,105100.0,-0.0016361591164741874,0.002147458840372162,0.0026587585642704275,2
30,2019-02-22 15:00:00,97.62,98.13,97.61,98.06,279550.0,0.004507273099774613,0.00522433927473869,0.00010243802499493051,2
31,2019-02-22 16:00:00,98.05,98.05,98.05,98.05,18690.0,0.0,0.0,0.0,2
32,2019-02-25 09:00:00,98.83,99.45,98.68,99.29,87583.0,0.004654457148639158,0.006273398765557063,0.0015177577658604825,2
33,2019-02-25 10:00:00,99.36,99.56,99.05,99.1,121008.0,-0.002616747181964625,0.002012882447665085,0.0031199677938808603,2
34,2019-02-25 11:00:00,99.09,99.2,98.99,99.09,73519.0,0.0,0.0011101019275406138,0.0010091835704915584,2
35,2019-02-25 12:00:00,99.09,99.16,98.68,98.72,72964.0,-0.003733979210818494,0.0007064284993439618,0.004137652639015002,2
36,2019-02-25 13:00:00,98.75,98.82,98.14,98.2776,107412.0,-0.0047837974683543625,0.0007088607594936018,0.006177215189873412,2
37,2019-02-25 14:00:00,98.3,98.45,98.03,98.08,132270.0,-0.002238046795523895,0.0015259409969481759,0.002746693794506572,2
