,date,open,high,low,close,volume,month
0,2019-02-19,51.98,52.06,51.97,51.99,2704.0,2
1,2019-02-19,51.89,52.3605,51.75,51.94,2823700.0,2
2,2019-02-19,51.95,52.48,51.89,52.005,4783933.0,2
3,2019-02-19,52.01,52.01,51.86,52.01,52010.0,2
4,2019-02-20,52.01,52.4,52.0,52.4,1282.0,2
5,2019-02-20,52.1,52.915,52.0001,52.75,4041277.0,2
6,2019-02-20,52.745,52.81,52.3,52.45,5174972.0,2
7,2019-02-20,52.44,52.6,52.34,52.45,2077714.0,2
8,2019-02-21,52.5,52.5,52.5,52.5,200.0,2
9,2019-02-21,52.5,52.6,51.9,52.39,3594060.0,2
10,2019-02-21,52.39,52.59,52.17,52.36,3598983.0,2
11,2019-02-21,52.35,52.35,52.35,52.35,98687.0,2
12,2019-02-22,52.57,52.85,52.57,52.78,2785.0,2
13,2019-02-22,52.78,53.15,52.6,52.97,3641166.0,2
14,2019-02-22,52.97,53.12,52.73,53.12,5631023.0,2
15,2019-02-22,53.12,53.2,52.89,53.2,313869.0,2
16,2019-02-25,53.66,54.0,53.66,54.0,11086.0,2
17,2019-02-25,53.79,54.12,53.125,53.335,7555921.0,2
18,2019-02-25,53.33,53.43,52.9,52.98,5769274.0,2
19,2019-02-25,52.99,53.25,52.9,53.25,940750.0,2
20,2019-02-26,52.9,53.03,52.8,52.95,2425.0,2
21,2019-02-26,52.9214,53.2199,52.28,53.11,4304593.0,2
22,2019-02-26,53.11,53.19,52.7,53.04,5335079.0,2
23,2019-02-26,53.03,53.03,52.95,53.03,438553.0,2
24,2019-02-27,52.92,52.92,52.84,52.84,276.0,2
25,2019-02-27,53.03,53.03,52.27,52.85,5281360.0,2
26,2019-02-27,52.85,53.1291,52.81,53.05,4379189.0,2
27,2019-02-27,53.04,53.18,53.0,53.06,145870.0,2
28,2019-02-28,52.83,52.99,52.83,52.99,723.0,2
29,2019-02-28,52.8301,53.4033,52.71,53.285,3347521.0,2
30,2019-02-28,53.29,53.76,53.26,53.41,6820218.0,2
31,2019-02-28,53.39,53.55,53.39,53.5,1664227.0,2
32,2019-03-01,53.6,53.77,53.6,53.7,6938.0,3
33,2019-03-01,53.8,54.255,53.69,53.8299,3500055.0,3
34,2019-03-01,53.83,54.4,53.71,54.2,7139624.0,3
35,2019-03-01,54.2,54.2,54.18,54.2,569466.0,3
36,2019-03-04,54.4,54.5,54.4,54.45,2688.0,3
37,2019-03-04,54.5,54.7,53.5,53.53,4514292.0,3
38,2019-03-04,53.52,53.86,53.255,53.78,7145252.0,3
39,2019-03-04,53.78,53.85,53.7,53.75,653398.0,3
40,2019-03-05,53.87,53.93,53.78,53.9,5868.0,3
41,2019-03-05,53.9,54.225,53.54,53.87,3858959.0,3
42,2019-03-05,53.87,54.1353,53.8524,53.93,4590809.0,3
43,2019-03-05,53.94,53.94,53.75,53.8,108829.0,3
44,2019-03-06,53.49,53.87,53.32,53.6,19700.0,3
45,2019-03-06,53.67,55.39,53.39,55.28,11237084.0,3
46,2019-03-06,55.28,55.46,54.75,54.8,7126794.0,3
47,2019-03-06,54.8,54.96,54.6,54.8,1226163.0,3
48,2019-03-07,54.77,54.8,54.77,54.8,580.0,3
49,2019-03-07,54.8,55.05,53.61,54.22,6355149.0,3
