,date,open,high,low,close,volume,frac,fracHigh,fracLow,month
0,2019-02-19 09:00:00,174.29,174.6,174.0,174.44,30860,0.0008606345745596747,0.0017786447874232733,0.0016638935108152623,2
1,2019-02-19 10:00:00,174.3688,174.65,174.06,174.4,37063,0.00017893109317729177,0.001612673826969117,0.0017709590247796101,2
2,2019-02-19 11:00:00,174.51,174.98,174.4,174.86,44267,0.0020056157240274067,0.002693255400836622,0.000630336370408488,2
3,2019-02-19 12:00:00,174.88,175.1,174.82,174.915,35467,0.00020013723696246907,0.001258005489478493,0.000343092406221422,2
4,2019-02-19 13:00:00,174.87,175.07,174.65,174.85,35757,-0.0001143706753588965,0.001143706753588315,0.0012580774289472113,2
5,2019-02-19 14:00:00,174.85,175.7,174.85,175.52,66288,0.003831855876465633,0.004861309694023416,0.0,2
6,2019-02-19 15:00:00,175.535,175.63,174.72,174.83,129652,-0.004016293046970599,0.0005412026091662567,0.004642948699689508,2
7,2019-02-19 16:00:00,174.8,174.8,174.8,174.8,2388,0.0,0.0,0.0,2
8,2019-02-20 09:00:00,174.78,174.78,174.01,174.28,29552,-0.0028607392150131594,0.0,0.004405538391120324,2
9,2019-02-20 10:00:00,174.38,174.51,174.0,174.13,21139,-0.001433650648010093,0.0007454983369652223,0.0021791489849753154,2
10,2019-02-20 11:00:00,174.01,174.26,173.94,174.08,23825,0.00040227573127993565,0.0014366990402850412,0.0004022757312797723,2
11,2019-02-20 12:00:00,174.04,174.1,173.1892,173.5056,47756,-0.00307055849230065,0.00034474833371640014,0.004888531372098325,2
12,2019-02-20 13:00:00,173.54,175.03,173.54,175.02,44804,0.008528293188890274,0.008585916791517859,0.0,2
13,2019-02-20 14:00:00,175.11,175.75,174.5,175.66,49993,0.003140882873622197,0.003654845525669501,0.0034835246416538954,2
14,2019-02-20 15:00:00,175.61,176.16,175.48,176.15,147123,0.0030749957291725527,0.003131940094527549,0.0007402767496157614,2
15,2019-02-20 16:00:00,176.11,176.11,176.11,176.11,97692,0.0,0.0,0.0,2
16,2019-02-21 09:00:00,175.37,175.37,173.565,173.565,28593,-0.010292524377031457,0.0,0.010292524377031457,2
17,2019-02-21 10:00:00,173.56,173.965,173.0,173.62,74785,0.00034570177460245603,0.0023334869785664966,0.0032265498962894806,2
18,2019-02-21 11:00:00,173.66,174.39,173.57,174.39,47906,0.004203616261660658,0.004203616261660658,0.0005182540596568203,2
19,2019-02-21 12:00:00,174.39,174.58,174.31,174.44,37330,0.00028671368771151655,0.0010895120133036652,0.0004587419003382309,2
20,2019-02-21 13:00:00,174.45,174.45,173.93,174.01,39123,-0.0025222126683863443,0.0,0.0029807967899110454,2
21,2019-02-21 14:00:00,174.03,174.16,173.55,173.81,68993,-0.0012641498592196683,0.0007469976440843271,0.0027581451473883225,2
22,2019-02-21 15:00:00,173.83,174.315,173.46,174.22,160218,0.0022435713052982014,0.002790082264281109,0.002128516366565061,2
23,2019-02-21 16:00:00,174.22,174.22,174.22,174.22,2888,0.0,0.0,0.0,2
24,2019-02-22 09:00:00,174.85,175.55,174.23,175.35,18670,0.0028595939376608523,0.004003431512725291,0.0035458964826994826,2
25,2019-02-22 10:00:00,175.32,175.73,174.935,175.27,43588,-0.0002851927903261633,0.0023385808806753172,0.0021959844855121546,2
26,2019-02-22 11:00:00,175.16,175.51,174.99,175.35,28143,0.0010847225393925423,0.001998173098880991,0.0009705412194564256,2
27,2019-02-22 12:00:00,175.41,175.61,175.21,175.47,21712,0.00034205575508809233,0.0011401858502936952,0.001140185850293533,2
28,2019-02-22 13:00:00,175.5,176.09,175.46,176.07,35786,0.003247863247863209,0.003361823361823381,0.00022792022792018256,2
