,open,high,low,close,volume,vwap,timestamp,transactions,otc
0,159.5,159.5,159.5,159.5,100.0,159.5,1550577600000,1.0,
1,159.0,159.0,158.7,158.7,1800.0,158.75,1550581200000,10.0,
2,158.0,158.7,156.06,158.65,295109.0,157.5556,1550584800000,2542.0,
3,158.71,158.8,157.26,157.54,565402.0,158.0547,1550588400000,4764.0,
4,157.55,158.07,157.28,157.7556,342255.0,157.6242,1550592000000,3485.0,
5,157.75,158.1587,157.2,157.4657,546548.0,157.8651,1550595600000,4541.0,
6,157.44,157.76,157.1,157.56,143780.0,157.4362,1550599200000,1926.0,
7,157.575,157.85,157.46,157.745,230420.0,157.6859,1550602800000,2879.0,
8,157.745,158.13,157.12,157.31,658089.0,157.7339,1550606400000,7111.0,
9,157.26,158.97,157.26,158.97,17869.0,157.3557,1550610000000,26.0,
10,157.26,157.26,157.26,157.26,200.0,157.26,1550620800000,1.0,
11,156.02,156.02,156.02,156.02,220.0,156.0982,1550664000000,3.0,
12,157.2,157.2,157.2,157.2,122.0,157.2,1550667600000,1.0,
13,157.47,158.5,157.47,158.3,164137.0,158.1019,1550671200000,1510.0,
14,158.29,158.97,158.213,158.6236,254963.0,158.5636,1550674800000,2604.0,
15,158.59,160.16,158.58,159.74,296114.0,159.4812,1550678400000,3439.0,
16,159.74,160.32,159.52,160.0263,422431.0,159.8548,1550682000000,3803.0,
17,160.0333,160.62,159.88,159.9,299753.0,160.2313,1550685600000,3581.0,
18,159.87,160.0411,157.84,159.46,301020.0,159.4388,1550689200000,3564.0,
19,159.47,160.03,159.36,159.92,474506.0,159.7301,1550692800000,6006.0,
20,159.88,159.99,159.85,159.8501,38878.0,159.8799,1550696400000,30.0,
21,159.88,159.88,159.88,159.88,901671.0,159.88,1550700000000,1.0,
22,159.89,160.0,159.5,159.9,2457.0,159.8406,1550754000000,14.0,
23,159.9,161.81,159.9,161.1929,313623.0,160.9898,1550757600000,2726.0,
24,161.22,163.72,161.11,163.3,722375.0,162.5705,1550761200000,7040.0,
25,163.31,164.3,162.93,164.0,356869.0,163.4468,1550764800000,3718.0,
26,164.04,164.085,163.55,163.99,291304.0,163.8636,1550768400000,2967.0,
27,163.99,164.03,163.2135,163.46,182896.0,163.6038,1550772000000,2538.0,
28,163.49,163.72,162.16,162.46,310409.0,163.0668,1550775600000,3444.0,
29,162.53,163.09,161.96,162.9,417112.0,162.5212,1550779200000,5016.0,
30,162.85,162.85,162.85,162.85,90596.0,162.85,1550782800000,32.0,
31,162.85,162.85,162.85,162.85,100.0,162.85,1550790000000,1.0,
32,162.85,162.85,162.85,162.85,718.0,162.85,1550793600000,3.0,
33,162.87,162.87,162.87,162.87,153.0,162.8763,1550833200000,2.0,
34,163.08,163.08,162.85,162.85,1750.0,162.9544,1550840400000,20.0,
35,162.85,165.757,162.85,164.9015,279540.0,164.4736,1550844000000,2578.0,
36,164.9,164.9,164.04,164.49,216548.0,164.3785,1550847600000,2597.0,
37,164.525,164.73,164.22,164.405,143909.0,164.4221,1550851200000,2164.0,
38,164.36,164.87,164.36,164.74,132739.0,164.5957,1550854800000,1616.0,
39,164.7055,165.34,164.5,165.0397,259975.0,165.0128,1550858400000,2607.0,
40,165.04,165.151,164.61,164.905,190366.0,164.9007,1550862000000,2632.0,
41,164.885,166.0,164.85,165.97,554857.0,165.6022,1550865600000,7180.0,
42,165.97,165.97,165.97,165.97,59256.0,165.97,1550869200000,32.0,
43,166.46,166.46,166.46,166.46,300.0,166.46,1551085200000,3.0,
44,167.5,167.5,167.5,167.5,185.0,167.5,1551099600000,2.0,
45,167.12,167.82,166.0,167.29,295515.0,166.943,1551103200000,2882.0,
46,167.36,167.4,165.49,166.38,254418.0,166.2976,1551106800000,3189.0,
47,166.41,166.74,166.08,166.7,141749.0,166.4381,1551110400000,2006.0,
48,166.65,167.25,166.575,166.835,176373.0,166.8828,1551114000000,2170.0,
49,166.78,166.96,166.48,166.73,127404.0,166.7164,1551117600000,1665.0,
50,166.73,166.8,165.86,165.89,182615.0,166.3857,1551121200000,2577.0,
51,165.84,166.18,164.78,164.94,534186.0,165.4516,1551124800000,7275.0,
52,164.86,164.86,164.52,164.52,209118.0,164.8597,1551128400000,26.0,
53,164.0,164.0,164.0,164.0,500.0,164.0,1551171600000,1.0,
54,164.05,164.05,164.0,164.0,528.0,164.04,1551175200000,4.0,
55,163.96,163.96,163.96,163.96,200.0,163.96,1551186000000,1.0,
56,163.73,164.0,162.81,163.725,179182.0,163.3963,1551189600000,1960.0,
57,163.695,164.95,163.695,164.44,204514.0,164.3952,1551193200000,2469.0,
58,164.42,165.05,164.06,164.16,122264.0,164.5742,1551196800000,1740.0,
59,164.18,164.52,163.9,163.92,110163.0,164.1149,1551200400000,1288.0,
60,163.925,164.2,163.79,164.19,88118.0,164.0233,1551204000000,1068.0,
61,164.175,164.4,163.82,164.05,173826.0,164.0399,1551207600000,1790.0,
62,164.03,164.3,163.7,163.79,499085.0,163.9092,1551211200000,4054.0,
63,163.8,163.8,163.8,163.8,117511.0,163.8,1551214800000,26.0,
64,163.51,163.69,162.94,163.27,160546.0,163.2751,1551276000000,1531.0,
65,163.2,163.46,162.345,162.635,179783.0,162.8636,1551279600000,2071.0,
66,162.68,163.52,162.68,163.31,118776.0,163.0517,1551283200000,1755.0,
67,163.35,163.48,163.02,163.05,89001.0,163.2851,1551286800000,1408.0,
68,163.07,163.724,163.01,163.23,128671.0,163.4124,1551290400000,1506.0,
69,163.25,163.74,163.2,163.47,99044.0,163.4988,1551294000000,1742.0,
70,163.46,163.76,163.315,163.6,351289.0,163.5746,1551297600000,4759.0,
71,163.59,163.59,163.59,163.59,105289.0,163.59,1551301200000,20.0,
72,163.23,163.6,162.5,163.6,78133.0,163.1042,1551362400000,1013.0,
73,163.57,164.05,163.2307,163.92,154693.0,163.7161,1551366000000,2136.0,
74,163.91,164.28,163.76,164.0,134492.0,164.0564,1551369600000,1862.0,
75,164.04,165.03,163.97,164.9,133537.0,164.5686,1551373200000,1832.0,
76,164.87,164.99,164.46,164.62,151794.0,164.6834,1551376800000,1647.0,
77,164.59,164.63,163.9,163.96,141015.0,164.2713,1551380400000,1967.0,
78,163.94,164.415,163.86,164.04,388708.0,164.0881,1551384000000,5436.0,
79,164.04,164.04,164.04,164.04,287586.0,164.04,1551387600000,49.0,
80,165.05,165.05,165.05,165.05,200.0,165.05,1551441600000,2.0,
81,165.41,165.41,165.41,165.41,110.0,165.3876,1551445200000,2.0,
82,165.39,165.96,164.73,165.62,140496.0,165.4056,1551448800000,1348.0,
83,165.5,165.7,164.24,164.505,338497.0,165.0016,1551452400000,3348.0,
84,164.51,164.6,162.82,162.945,170005.0,163.6519,1551456000000,2060.0,
85,162.95,163.75,162.74,163.75,152289.0,163.0509,1551459600000,2061.0,
86,163.79,163.94,163.59,163.59,71900.0,163.7898,1551463200000,1189.0,
87,163.57,163.63,163.285,163.37,153933.0,163.4586,1551466800000,2227.0,
88,163.39,163.78,163.13,163.3,331639.0,163.4263,1551470400000,5060.0,
89,163.31,163.31,163.31,163.31,65080.0,163.31,1551474000000,28.0,
90,163.96,163.96,163.96,163.96,100.0,163.96,1551690000000,1.0,
91,164.72,165.99,164.26,165.88,209324.0,165.2845,1551708000000,1833.0,
92,165.8259,167.02,165.8119,166.39,267095.0,166.4406,1551711600000,3206.0,
93,166.365,166.45,164.34,164.6,258849.0,165.5975,1551715200000,3459.0,
94,164.55,165.1,164.15,164.68,296600.0,164.6444,1551718800000,3641.0,
95,164.64,165.48,164.33,165.36,153669.0,164.9332,1551722400000,2512.0,
96,165.38,166.023,165.32,165.8,155060.0,165.7397,1551726000000,2575.0,
97,165.81,166.16,165.61,165.84,552367.0,165.9115,1551729600000,7232.0,
98,165.82,165.82,165.82,165.82,320266.0,165.8203,1551733200000,28.0,
99,165.0,165.0,165.0,165.0,100.0,165.0,1551790800000,1.0,
100,165.38,165.76,164.6,164.77,149335.0,165.1679,1551794400000,1221.0,
